year,month,day,kp_max,kp_mean,definitive,storm,severe
1995,9,8,6.333,4.208375,1.0,True,False
1995,9,9,4.333,2.7915,1.0,False,False
1995,9,10,4.667,2.16675,1.0,False,False
1995,9,11,5.667,3.75,1.0,True,False
1995,9,12,4.0,2.58325,1.0,False,False
1995,9,13,4.667,3.2085,1.0,False,False
1995,9,14,2.667,1.83325,1.0,False,False
1995,9,15,5.0,3.66675,1.0,True,False
1995,9,16,3.0,2.45825,1.0,False,False
1995,9,17,2.333,1.499875,1.0,False,False
1995,9,18,1.667,0.624875,1.0,False,False
1995,9,19,1.667,0.875,1.0,False,False
1995,9,20,3.0,2.2085,1.0,False,False
1995,9,21,2.0,1.5,1.0,False,False
1995,9,22,1.333,0.83325,1.0,False,False
1995,9,23,3.333,2.5,1.0,False,False
1995,9,24,3.333,1.70825,1.0,False,False
1995,9,25,2.0,1.124875,1.0,False,False
1995,9,26,2.0,1.083375,1.0,False,False
1995,9,27,7.0,4.08325,1.0,True,True
1995,9,28,5.333,2.2916250000000002,1.0,True,False
1995,9,29,1.333,0.6665,1.0,False,False
1995,9,30,2.0,1.125125,1.0,False,False
1995,10,1,2.0,0.666625,1.0,False,False
1995,10,2,4.667,2.87525,1.0,False,False
1995,10,3,4.667,3.5,1.0,False,False
1995,10,4,6.667,5.0835,1.0,True,False
1995,10,5,4.667,3.5835,1.0,False,False
1995,10,6,5.0,3.666625,1.0,True,False
1995,10,7,4.667,3.791625,1.0,False,False
1995,10,8,5.0,3.9165,1.0,True,False
1995,10,9,4.667,3.541625,1.0,False,False
1995,10,10,3.667,1.79175,1.0,False,False
1995,10,11,4.0,2.625,1.0,False,False
1995,10,12,4.667,3.291625,1.0,False,False
1995,10,13,4.0,2.25,1.0,False,False
1995,10,14,2.333,1.58325,1.0,False,False
1995,10,15,2.333,1.333375,1.0,False,False
1995,10,16,3.0,1.750125,1.0,False,False
1995,10,17,3.333,1.916625,1.0,False,False
1995,10,18,6.667,3.458375,1.0,True,False
1995,10,19,6.667,3.416625,1.0,True,False
1995,10,20,5.667,4.08325,1.0,True,False
1995,10,21,3.667,2.6665,1.0,False,False
1995,10,22,3.667,2.5001249999999997,1.0,False,False
1995,10,23,5.0,3.2498750000000003,1.0,True,False
1995,10,24,4.0,1.999875,1.0,False,False
1995,10,25,2.667,0.9585,1.0,False,False
1995,10,26,2.0,0.749875,1.0,False,False
1995,10,27,2.667,1.3335,1.0,False,False
1995,10,28,1.0,0.37512500000000004,1.0,False,False
1995,10,29,1.333,0.708375,1.0,False,False
1995,10,30,4.667,2.04175,1.0,False,False
1995,10,31,4.667,3.125,1.0,False,False
1995,11,1,4.667,3.70825,1.0,False,False
1995,11,2,4.667,3.1251249999999997,1.0,False,False
1995,11,3,2.667,1.208375,1.0,False,False
1995,11,4,4.667,1.916625,1.0,False,False
1995,11,5,4.667,3.083375,1.0,False,False
1995,11,6,4.667,3.541625,1.0,False,False
1995,11,7,3.0,2.25,1.0,False,False
1995,11,8,2.333,1.749875,1.0,False,False
1995,11,9,1.333,0.875125,1.0,False,False
1995,11,10,2.333,1.33325,1.0,False,False
1995,11,11,3.0,1.2915,1.0,False,False
1995,11,12,3.667,2.249875,1.0,False,False
1995,11,13,2.0,1.083375,1.0,False,False
1995,11,14,2.0,1.000125,1.0,False,False
1995,11,15,2.0,0.70825,1.0,False,False
1995,11,16,3.0,0.875,1.0,False,False
1995,11,17,3.333,1.6251250000000002,1.0,False,False
1995,11,18,2.0,1.2498749999999998,1.0,False,False
1995,11,19,3.333,1.833375,1.0,False,False
1995,11,20,2.667,1.041625,1.0,False,False
1995,11,21,1.333,0.75,1.0,False,False
1995,11,22,2.667,1.458375,1.0,False,False
1995,11,23,2.667,1.041625,1.0,False,False
1995,11,24,0.667,0.33325000000000005,1.0,False,False
1995,11,25,1.333,0.4165,1.0,False,False
1995,11,26,2.0,0.5,1.0,False,False
1995,11,27,6.333,3.16675,1.0,True,False
1995,11,28,3.0,2.33325,1.0,False,False
1995,11,29,4.0,2.79175,1.0,False,False
1995,11,30,3.333,1.833375,1.0,False,False
1995,12,1,4.667,3.04175,1.0,False,False
1995,12,2,4.0,2.45825,1.0,False,False
1995,12,3,3.333,1.833375,1.0,False,False
1995,12,4,4.667,2.7498750000000003,1.0,False,False
1995,12,5,2.333,1.04175,1.0,False,False
1995,12,6,2.0,1.0835,1.0,False,False
1995,12,7,1.667,0.9167500000000001,1.0,False,False
1995,12,8,1.0,0.45825,1.0,False,False
1995,12,9,4.0,1.95825,1.0,False,False
1995,12,10,2.667,1.08325,1.0,False,False
1995,12,11,1.667,0.9167500000000001,1.0,False,False
1995,12,12,3.0,1.25,1.0,False,False
1995,12,13,1.333,0.416625,1.0,False,False
1995,12,14,2.333,1.249875,1.0,False,False
1995,12,15,4.0,2.3751249999999997,1.0,False,False
1995,12,16,5.333,2.9165,1.0,True,False
1995,12,17,3.333,2.1251249999999997,1.0,False,False
1995,12,18,1.333,0.749875,1.0,False,False
1995,12,19,2.667,1.458375,1.0,False,False
1995,12,20,2.667,0.916625,1.0,False,False
1995,12,21,3.333,1.5,1.0,False,False
1995,12,22,5.0,3.25,1.0,True,False
1995,12,23,3.667,1.708375,1.0,False,False
1995,12,24,5.0,3.58325,1.0,True,False
1995,12,25,3.333,2.833375,1.0,False,False
1995,12,26,4.0,2.9165,1.0,False,False
1995,12,27,2.667,1.91675,1.0,False,False
1995,12,28,2.0,0.958375,1.0,False,False
1995,12,29,1.667,0.875,1.0,False,False
1995,12,30,1.333,0.750125,1.0,False,False
1995,12,31,3.333,1.83325,1.0,False,False
1996,1,1,2.667,1.20825,1.0,False,False
1996,1,2,3.667,1.625125,1.0,False,False
1996,1,3,3.667,1.875125,1.0,False,False
1996,1,4,2.333,1.29175,1.0,False,False
1996,1,5,2.667,2.166625,1.0,False,False
1996,1,6,2.667,1.583375,1.0,False,False
1996,1,7,2.333,1.083375,1.0,False,False
1996,1,8,1.667,0.833375,1.0,False,False
1996,1,9,1.333,0.66675,1.0,False,False
1996,1,10,2.0,0.958375,1.0,False,False
1996,1,11,2.0,1.04175,1.0,False,False
1996,1,12,4.333,1.66675,1.0,False,False
1996,1,13,5.0,3.916625,1.0,True,False
1996,1,14,5.333,3.4998750000000003,1.0,True,False
1996,1,15,4.667,2.916625,1.0,False,False
1996,1,16,3.333,2.08325,1.0,False,False
1996,1,17,4.0,2.45825,1.0,False,False
1996,1,18,3.333,2.20825,1.0,False,False
1996,1,19,4.333,2.1251249999999997,1.0,False,False
1996,1,20,4.0,2.375125,1.0,False,False
1996,1,21,2.667,1.875,1.0,False,False
1996,1,22,2.333,1.625,1.0,False,False
1996,1,23,2.667,1.16675,1.0,False,False
1996,1,24,3.0,1.416625,1.0,False,False
1996,1,25,2.333,1.41675,1.0,False,False
1996,1,26,3.333,1.95825,1.0,False,False
1996,1,27,2.667,1.91675,1.0,False,False
1996,1,28,3.333,1.874875,1.0,False,False
1996,1,29,4.333,3.375,1.0,False,False
1996,1,30,3.333,1.833375,1.0,False,False
1996,1,31,3.333,2.333125,1.0,False,False
1996,2,1,3.0,1.75,1.0,False,False
1996,2,2,3.333,2.208375,1.0,False,False
1996,2,3,1.667,0.958375,1.0,False,False
1996,2,4,2.667,1.375125,1.0,False,False
1996,2,5,3.0,1.25,1.0,False,False
1996,2,6,1.667,0.750125,1.0,False,False
1996,2,7,3.333,1.75,1.0,False,False
1996,2,8,2.333,1.95825,1.0,False,False
1996,2,9,2.667,1.91675,1.0,False,False
1996,2,10,4.0,2.208375,1.0,False,False
1996,2,11,5.0,3.41675,1.0,True,False
1996,2,12,3.667,2.83325,1.0,False,False
1996,2,13,4.0,2.79175,1.0,False,False
1996,2,14,4.333,2.83325,1.0,False,False
1996,2,15,3.333,1.958125,1.0,False,False
1996,2,16,3.0,2.166625,1.0,False,False
1996,2,17,3.333,1.833375,1.0,False,False
1996,2,18,4.0,2.416625,1.0,False,False
1996,2,19,2.667,1.83325,1.0,False,False
1996,2,20,3.0,1.999875,1.0,False,False
1996,2,21,2.333,1.291625,1.0,False,False
1996,2,22,3.333,1.95825,1.0,False,False
1996,2,23,4.333,2.8748750000000003,1.0,False,False
1996,2,24,5.333,3.208375,1.0,True,False
1996,2,25,4.667,3.166875,1.0,False,False
1996,2,26,4.0,2.9585,1.0,False,False
1996,2,27,4.0,2.70825,1.0,False,False
1996,2,28,3.667,1.833375,1.0,False,False
1996,2,29,3.667,1.79175,1.0,False,False
1996,3,1,2.0,1.375,1.0,False,False
1996,3,2,1.667,0.8335,1.0,False,False
1996,3,3,2.333,1.79175,1.0,False,False
1996,3,4,3.0,2.208375,1.0,False,False
1996,3,5,2.333,1.66675,1.0,False,False
1996,3,6,2.333,1.083375,1.0,False,False
1996,3,7,1.0,0.541625,1.0,False,False
1996,3,8,3.667,1.70825,1.0,False,False
1996,3,9,2.667,1.916625,1.0,False,False
1996,3,10,3.667,2.3335,1.0,False,False
1996,3,11,5.667,3.75,1.0,True,False
1996,3,12,3.667,2.875,1.0,False,False
1996,3,13,5.0,3.416625,1.0,True,False
1996,3,14,3.0,2.04175,1.0,False,False
1996,3,15,2.333,1.54175,1.0,False,False
1996,3,16,3.333,1.666625,1.0,False,False
1996,3,17,4.333,2.6665,1.0,False,False
1996,3,18,3.333,2.166625,1.0,False,False
1996,3,19,3.667,2.916625,1.0,False,False
1996,3,20,5.0,3.54175,1.0,True,False
1996,3,21,5.667,4.500125,1.0,True,False
1996,3,22,4.333,3.041625,1.0,False,False
1996,3,23,3.0,1.79175,1.0,False,False
1996,3,24,5.0,3.25,1.0,True,False
1996,3,25,4.667,3.166625,1.0,False,False
1996,3,26,3.333,2.3748750000000003,1.0,False,False
1996,3,27,3.333,2.29175,1.0,False,False
1996,3,28,3.667,2.16675,1.0,False,False
1996,3,29,2.333,1.625,1.0,False,False
1996,3,30,2.0,1.41675,1.0,False,False
1996,3,31,2.333,1.416625,1.0,False,False
1996,4,1,3.0,2.125,1.0,False,False
1996,4,2,2.333,1.083375,1.0,False,False
1996,4,3,3.0,1.5,1.0,False,False
1996,4,4,4.0,2.458375,1.0,False,False
1996,4,5,3.0,1.458375,1.0,False,False
1996,4,6,1.333,0.70825,1.0,False,False
1996,4,7,0.667,0.291625,1.0,False,False
1996,4,8,3.0,1.20825,1.0,False,False
1996,4,9,3.0,2.583375,1.0,False,False
1996,4,10,3.0,1.54175,1.0,False,False
1996,4,11,3.333,1.9581250000000001,1.0,False,False
1996,4,12,4.667,3.875,1.0,False,False
1996,4,13,4.0,1.8751250000000002,1.0,False,False
1996,4,14,7.0,3.7085,1.0,True,True
1996,4,15,5.0,3.0,1.0,True,False
1996,4,16,3.333,2.208375,1.0,False,False
1996,4,17,5.333,4.041625,1.0,True,False
1996,4,18,5.333,3.6665,1.0,True,False
1996,4,19,5.0,3.875,1.0,True,False
1996,4,20,4.0,3.083375,1.0,False,False
1996,4,21,3.667,2.708375,1.0,False,False
1996,4,22,3.667,1.958375,1.0,False,False
1996,4,23,3.333,2.3748750000000003,1.0,False,False
1996,4,24,2.333,1.374875,1.0,False,False
1996,4,25,2.333,1.25,1.0,False,False
1996,4,26,2.0,0.875,1.0,False,False
1996,4,27,3.333,1.33325,1.0,False,False
1996,4,28,2.0,1.0835,1.0,False,False
1996,4,29,1.667,1.1665,1.0,False,False
1996,4,30,2.0,1.416625,1.0,False,False
1996,5,1,2.667,1.54175,1.0,False,False
1996,5,2,2.0,1.458375,1.0,False,False
1996,5,3,2.667,1.625,1.0,False,False
1996,5,4,3.0,2.208375,1.0,False,False
1996,5,5,3.0,1.541625,1.0,False,False
1996,5,6,1.667,1.1665,1.0,False,False
1996,5,7,2.0,1.08325,1.0,False,False
1996,5,8,2.333,1.375,1.0,False,False
1996,5,9,2.0,1.166625,1.0,False,False
1996,5,10,2.0,1.29175,1.0,False,False
1996,5,11,2.0,1.16675,1.0,False,False
1996,5,12,2.333,1.04175,1.0,False,False
1996,5,13,3.667,2.83325,1.0,False,False
1996,5,14,3.667,2.41675,1.0,False,False
1996,5,15,3.0,1.875,1.0,False,False
1996,5,16,3.333,2.125,1.0,False,False
1996,5,17,3.333,1.75,1.0,False,False
1996,5,18,1.333,0.4165,1.0,False,False
1996,5,19,3.0,1.708375,1.0,False,False
1996,5,20,3.667,2.16675,1.0,False,False
1996,5,21,3.0,2.08325,1.0,False,False
1996,5,22,3.0,1.291875,1.0,False,False
1996,5,23,1.667,1.125,1.0,False,False
1996,5,24,3.0,1.833375,1.0,False,False
1996,5,25,2.667,1.58325,1.0,False,False
1996,5,26,2.667,1.375,1.0,False,False
1996,5,27,3.667,1.91675,1.0,False,False
1996,5,28,1.667,1.000125,1.0,False,False
1996,5,29,3.0,2.0415,1.0,False,False
1996,5,30,2.667,1.875,1.0,False,False
1996,5,31,2.667,1.875125,1.0,False,False
1996,6,1,1.333,0.9165,1.0,False,False
1996,6,2,1.667,0.95825,1.0,False,False
1996,6,3,1.667,0.91675,1.0,False,False
1996,6,4,1.667,1.125,1.0,False,False
1996,6,5,2.667,1.458375,1.0,False,False
1996,6,6,4.333,2.749875,1.0,False,False
1996,6,7,1.667,1.041625,1.0,False,False
1996,6,8,2.333,1.125,1.0,False,False
1996,6,9,1.667,0.91675,1.0,False,False
1996,6,10,1.667,1.166875,1.0,False,False
1996,6,11,1.667,1.0,1.0,False,False
1996,6,12,1.333,0.95825,1.0,False,False
1996,6,13,1.0,0.5,1.0,False,False
1996,6,14,1.0,0.79175,1.0,False,False
1996,6,15,2.667,1.416875,1.0,False,False
1996,6,16,2.0,1.25,1.0,False,False
1996,6,17,2.667,1.79175,1.0,False,False
1996,6,18,3.667,1.54175,1.0,False,False
1996,6,19,4.333,2.5415,1.0,False,False
1996,6,20,2.333,1.583375,1.0,False,False
1996,6,21,2.0,1.0414999999999999,1.0,False,False
1996,6,22,1.333,0.874875,1.0,False,False
1996,6,23,2.0,0.958375,1.0,False,False
1996,6,24,2.667,1.4998749999999998,1.0,False,False
1996,6,25,2.0,0.70825,1.0,False,False
1996,6,26,1.667,1.000125,1.0,False,False
1996,6,27,3.0,1.58325,1.0,False,False
1996,6,28,2.667,1.5,1.0,False,False
1996,6,29,3.0,2.04175,1.0,False,False
1996,6,30,1.667,1.208375,1.0,False,False
1996,7,1,3.333,1.416625,1.0,False,False
1996,7,2,2.667,1.541875,1.0,False,False
1996,7,3,3.333,2.25,1.0,False,False
1996,7,4,3.333,1.874875,1.0,False,False
1996,7,5,3.667,2.0833749999999998,1.0,False,False
1996,7,6,1.667,1.208375,1.0,False,False
1996,7,7,2.667,1.875,1.0,False,False
1996,7,8,3.333,2.333375,1.0,False,False
1996,7,9,1.667,0.791625,1.0,False,False
1996,7,10,0.667,0.500125,1.0,False,False
1996,7,11,1.667,0.875,1.0,False,False
1996,7,12,2.667,2.041625,1.0,False,False
1996,7,13,3.0,1.666625,1.0,False,False
1996,7,14,3.0,1.5001250000000002,1.0,False,False
1996,7,15,3.333,1.95825,1.0,False,False
1996,7,16,2.0,1.3335,1.0,False,False
1996,7,17,3.0,2.04175,1.0,False,False
1996,7,18,2.333,1.416625,1.0,False,False
1996,7,19,1.667,1.208375,1.0,False,False
1996,7,20,2.667,2.125,1.0,False,False
1996,7,21,2.667,1.791875,1.0,False,False
1996,7,22,2.667,1.583375,1.0,False,False
1996,7,23,2.0,1.29175,1.0,False,False
1996,7,24,2.0,0.958375,1.0,False,False
1996,7,25,2.333,1.541625,1.0,False,False
1996,7,26,2.0,1.3751250000000002,1.0,False,False
1996,7,27,1.333,0.83325,1.0,False,False
1996,7,28,4.333,1.958375,1.0,False,False
1996,7,29,1.667,1.166625,1.0,False,False
1996,7,30,2.667,1.7915,1.0,False,False
1996,7,31,4.0,2.8751249999999997,1.0,False,False
1996,8,1,3.333,2.583375,1.0,False,False
1996,8,2,3.0,2.041625,1.0,False,False
1996,8,3,2.667,1.708375,1.0,False,False
1996,8,4,2.0,1.375,1.0,False,False
1996,8,5,2.333,1.583375,1.0,False,False
1996,8,6,3.0,1.70825,1.0,False,False
1996,8,7,2.667,1.29175,1.0,False,False
1996,8,8,1.333,0.958375,1.0,False,False
1996,8,9,2.667,1.749875,1.0,False,False
1996,8,10,2.0,1.041875,1.0,False,False
1996,8,11,2.0,1.08325,1.0,False,False
1996,8,12,2.0,1.125,1.0,False,False
1996,8,13,2.667,1.291875,1.0,False,False
1996,8,14,3.667,2.458375,1.0,False,False
1996,8,15,2.333,1.58325,1.0,False,False
1996,8,16,3.333,2.375,1.0,False,False
1996,8,17,3.667,2.25,1.0,False,False
1996,8,18,2.0,1.25,1.0,False,False
1996,8,19,1.333,1.12475,1.0,False,False
1996,8,20,2.667,1.91675,1.0,False,False
1996,8,21,2.0,1.291625,1.0,False,False
1996,8,22,2.333,1.1665,1.0,False,False
1996,8,23,3.333,2.375,1.0,False,False
1996,8,24,3.0,2.04175,1.0,False,False
1996,8,25,3.667,3.00025,1.0,False,False
1996,8,26,3.333,2.291625,1.0,False,False
1996,8,27,3.667,2.79175,1.0,False,False
1996,8,28,3.333,2.7915,1.0,False,False
1996,8,29,5.667,4.41675,1.0,True,False
1996,8,30,5.0,2.70825,1.0,True,False
1996,8,31,3.333,2.375125,1.0,False,False
1996,9,1,2.667,1.41675,1.0,False,False
1996,9,2,1.667,1.20825,1.0,False,False
1996,9,3,1.0,0.5835,1.0,False,False
1996,9,4,4.333,1.833375,1.0,False,False
1996,9,5,2.333,1.58325,1.0,False,False
1996,9,6,2.333,1.4165,1.0,False,False
1996,9,7,2.667,1.8335,1.0,False,False
1996,9,8,2.667,1.4585,1.0,False,False
1996,9,9,4.333,1.5,1.0,False,False
1996,9,10,5.0,4.04175,1.0,True,False
1996,9,11,4.333,3.33325,1.0,False,False
1996,9,12,5.0,4.0,1.0,True,False
1996,9,13,4.667,3.08325,1.0,False,False
1996,9,14,3.667,2.208375,1.0,False,False
1996,9,15,5.0,3.041625,1.0,True,False
1996,9,16,4.0,3.1248750000000003,1.0,False,False
1996,9,17,3.0,2.041625,1.0,False,False
1996,9,18,4.0,3.166875,1.0,False,False
1996,9,19,5.0,2.5001249999999997,1.0,True,False
1996,9,20,5.667,4.25,1.0,True,False
1996,9,21,5.0,4.0415,1.0,True,False
1996,9,22,5.333,3.708375,1.0,True,False
1996,9,23,5.0,3.8335,1.0,True,False
1996,9,24,2.667,2.041625,1.0,False,False
1996,9,25,3.667,2.20825,1.0,False,False
1996,9,26,6.333,3.7915,1.0,True,False
1996,9,27,4.333,2.833375,1.0,False,False
1996,9,28,4.333,2.79175,1.0,False,False
1996,9,29,2.667,1.791625,1.0,False,False
1996,9,30,1.667,0.999875,1.0,False,False
1996,10,1,2.333,1.20825,1.0,False,False
1996,10,2,3.333,2.166625,1.0,False,False
1996,10,3,3.667,2.958375,1.0,False,False
1996,10,4,2.667,1.5001250000000002,1.0,False,False
1996,10,5,1.0,0.666625,1.0,False,False
1996,10,6,1.333,0.541625,1.0,False,False
1996,10,7,2.0,0.916625,1.0,False,False
1996,10,8,4.0,2.2085,1.0,False,False
1996,10,9,4.667,3.333375,1.0,False,False
1996,10,10,4.0,2.249875,1.0,False,False
1996,10,11,2.667,1.875125,1.0,False,False
1996,10,12,3.667,2.958375,1.0,False,False
1996,10,13,5.0,3.08325,1.0,True,False
1996,10,14,4.333,2.58325,1.0,False,False
1996,10,15,2.333,1.208375,1.0,False,False
1996,10,16,3.333,2.29175,1.0,False,False
1996,10,17,3.0,1.41675,1.0,False,False
1996,10,18,5.333,3.6665,1.0,True,False
1996,10,19,5.333,4.499875,1.0,True,False
1996,10,20,4.0,3.0,1.0,False,False
1996,10,21,2.667,1.95825,1.0,False,False
1996,10,22,6.667,4.333375,1.0,True,False
1996,10,23,7.333,3.625,1.0,True,True
1996,10,24,3.667,2.3333749999999998,1.0,False,False
1996,10,25,3.0,1.625,1.0,False,False
1996,10,26,2.667,1.041625,1.0,False,False
1996,10,27,2.333,1.1251250000000002,1.0,False,False
1996,10,28,3.667,2.91675,1.0,False,False
1996,10,29,3.333,2.8748750000000003,1.0,False,False
1996,10,30,4.333,2.666625,1.0,False,False
1996,10,31,3.333,1.791625,1.0,False,False
1996,11,1,1.667,0.625125,1.0,False,False
1996,11,2,1.0,0.416625,1.0,False,False
1996,11,3,1.667,0.45825,1.0,False,False
1996,11,4,3.0,2.33325,1.0,False,False
1996,11,5,2.333,1.708375,1.0,False,False
1996,11,6,3.0,1.95825,1.0,False,False
1996,11,7,2.0,1.08325,1.0,False,False
1996,11,8,2.0,0.958375,1.0,False,False
1996,11,9,3.667,2.3751249999999997,1.0,False,False
1996,11,10,3.667,2.041875,1.0,False,False
1996,11,11,2.0,0.9585,1.0,False,False
1996,11,12,3.333,1.916625,1.0,False,False
1996,11,13,5.0,2.6248750000000003,1.0,True,False
1996,11,14,5.333,3.2915,1.0,True,False
1996,11,15,4.0,2.791625,1.0,False,False
1996,11,16,1.333,1.208125,1.0,False,False
1996,11,17,4.0,2.5,1.0,False,False
1996,11,18,4.0,2.79175,1.0,False,False
1996,11,19,3.0,2.250125,1.0,False,False
1996,11,20,3.333,1.9585,1.0,False,False
1996,11,21,3.0,1.33325,1.0,False,False
1996,11,22,2.0,1.083125,1.0,False,False
1996,11,23,1.667,0.95825,1.0,False,False
1996,11,24,4.667,2.12525,1.0,False,False
1996,11,25,2.667,1.708375,1.0,False,False
1996,11,26,2.667,1.70825,1.0,False,False
1996,11,27,4.0,2.0,1.0,False,False
1996,11,28,3.0,1.79175,1.0,False,False
1996,11,29,2.333,1.29175,1.0,False,False
1996,11,30,0.667,0.333375,1.0,False,False
1996,12,1,1.333,0.66675,1.0,False,False
1996,12,2,4.0,2.000125,1.0,False,False
1996,12,3,3.0,1.958375,1.0,False,False
1996,12,4,3.667,2.333375,1.0,False,False
1996,12,5,0.667,0.41675,1.0,False,False
1996,12,6,0.667,0.25,1.0,False,False
1996,12,7,2.0,1.124875,1.0,False,False
1996,12,8,1.0,0.75,1.0,False,False
1996,12,9,5.0,1.416625,1.0,True,False
1996,12,10,5.0,3.7501249999999997,1.0,True,False
1996,12,11,4.0,2.83325,1.0,False,False
1996,12,12,2.667,2.083375,1.0,False,False
1996,12,13,2.333,1.416625,1.0,False,False
1996,12,14,2.667,1.583375,1.0,False,False
1996,12,15,3.667,2.7501249999999997,1.0,False,False
1996,12,16,3.333,2.58325,1.0,False,False
1996,12,17,3.0,2.33325,1.0,False,False
1996,12,18,2.333,1.499875,1.0,False,False
1996,12,19,0.667,0.16675,1.0,False,False
1996,12,20,0.667,0.33325,1.0,False,False
1996,12,21,2.667,1.5,1.0,False,False
1996,12,22,3.667,1.875125,1.0,False,False
1996,12,23,3.667,1.79175,1.0,False,False
1996,12,24,2.0,0.9585,1.0,False,False
1996,12,25,2.0,1.5,1.0,False,False
1996,12,26,1.667,0.750125,1.0,False,False
1996,12,27,2.0,0.791625,1.0,False,False
1996,12,28,1.667,0.708375,1.0,False,False
1996,12,29,3.0,0.916625,1.0,False,False
1996,12,30,3.333,2.208375,1.0,False,False
1996,12,31,2.333,1.41675,1.0,False,False
1997,1,1,2.0,1.16675,1.0,False,False
1997,1,2,1.667,1.41675,1.0,False,False
1997,1,3,1.333,0.874875,1.0,False,False
1997,1,4,1.333,0.833125,1.0,False,False
1997,1,5,1.333,0.916625,1.0,False,False
1997,1,6,1.333,0.625,1.0,False,False
1997,1,7,4.0,2.5,1.0,False,False
1997,1,8,3.333,1.83325,1.0,False,False
1997,1,9,2.333,1.374875,1.0,False,False
1997,1,10,6.0,4.000125,1.0,True,False
1997,1,11,4.667,2.875,1.0,False,False
1997,1,12,4.667,2.5001249999999997,1.0,False,False
1997,1,13,2.667,1.750125,1.0,False,False
1997,1,14,1.667,1.125125,1.0,False,False
1997,1,15,2.0,1.04175,1.0,False,False
1997,1,16,1.0,0.625,1.0,False,False
1997,1,17,1.333,0.5,1.0,False,False
1997,1,18,3.0,1.25,1.0,False,False
1997,1,19,3.0,1.291625,1.0,False,False
1997,1,20,3.0,1.583375,1.0,False,False
1997,1,21,3.333,2.208375,1.0,False,False
1997,1,22,2.333,1.5001250000000002,1.0,False,False
1997,1,23,2.333,0.8333750000000001,1.0,False,False
1997,1,24,2.333,1.0,1.0,False,False
1997,1,25,2.667,1.499875,1.0,False,False
1997,1,26,4.667,2.8751249999999997,1.0,False,False
1997,1,27,4.0,2.916625,1.0,False,False
1997,1,28,4.667,3.66675,1.0,False,False
1997,1,29,3.0,2.16675,1.0,False,False
1997,1,30,4.0,2.916625,1.0,False,False
1997,1,31,3.0,1.79175,1.0,False,False
1997,2,1,2.333,1.2501250000000002,1.0,False,False
1997,2,2,3.333,2.33325,1.0,False,False
1997,2,3,3.667,1.41675,1.0,False,False
1997,2,4,2.0,0.958375,1.0,False,False
1997,2,5,3.0,1.33325,1.0,False,False
1997,2,6,3.667,2.1666250000000002,1.0,False,False
1997,2,7,2.667,0.999875,1.0,False,False
1997,2,8,5.667,3.0001249999999997,1.0,True,False
1997,2,9,5.333,3.208125,1.0,True,False
1997,2,10,4.0,3.625,1.0,False,False
1997,2,11,4.333,3.4998750000000003,1.0,False,False
1997,2,12,3.333,1.33325,1.0,False,False
1997,2,13,2.0,1.083375,1.0,False,False
1997,2,14,2.333,1.333375,1.0,False,False
1997,2,15,2.667,1.000125,1.0,False,False
1997,2,16,3.0,1.83325,1.0,False,False
1997,2,17,4.333,2.6248750000000003,1.0,False,False
1997,2,18,2.667,1.54175,1.0,False,False
1997,2,19,1.667,0.666625,1.0,False,False
1997,2,20,1.667,1.000125,1.0,False,False
1997,2,21,3.333,2.125,1.0,False,False
1997,2,22,3.333,1.958375,1.0,False,False
1997,2,23,3.333,2.20825,1.0,False,False
1997,2,24,3.0,1.91675,1.0,False,False
1997,2,25,3.0,1.375,1.0,False,False
1997,2,26,4.0,2.833375,1.0,False,False
1997,2,27,7.0,3.3748750000000003,1.0,True,True
1997,2,28,6.333,4.249875,1.0,True,False
1997,3,1,4.0,2.70825,1.0,False,False
1997,3,2,3.667,2.374875,1.0,False,False
1997,3,3,3.333,1.749875,1.0,False,False
1997,3,4,2.0,0.875125,1.0,False,False
1997,3,5,3.667,1.75,1.0,False,False
1997,3,6,3.333,1.875,1.0,False,False
1997,3,7,3.0,1.749875,1.0,False,False
1997,3,8,2.333,1.333375,1.0,False,False
1997,3,9,0.667,0.208375,1.0,False,False
1997,3,10,1.333,0.500125,1.0,False,False
1997,3,11,2.333,0.791625,1.0,False,False
1997,3,12,3.333,2.70825,1.0,False,False
1997,3,13,2.667,1.916625,1.0,False,False
1997,3,14,2.0,1.416875,1.0,False,False
1997,3,15,3.333,1.58325,1.0,False,False
1997,3,16,2.667,1.750125,1.0,False,False
1997,3,17,2.333,1.458125,1.0,False,False
1997,3,18,2.667,1.45825,1.0,False,False
1997,3,19,1.667,0.625125,1.0,False,False
1997,3,20,1.333,0.62475,1.0,False,False
1997,3,21,2.0,0.95825,1.0,False,False
1997,3,22,3.667,2.04175,1.0,False,False
1997,3,23,1.667,0.70825,1.0,False,False
1997,3,24,3.667,1.8335,1.0,False,False
1997,3,25,3.667,2.66675,1.0,False,False
1997,3,26,3.667,3.208375,1.0,False,False
1997,3,27,3.333,1.291625,1.0,False,False
1997,3,28,5.667,2.66675,1.0,True,False
1997,3,29,4.667,3.333375,1.0,False,False
1997,3,30,3.667,2.333125,1.0,False,False
1997,3,31,2.333,1.333375,1.0,False,False
1997,4,1,4.333,2.083375,1.0,False,False
1997,4,2,3.0,2.125,1.0,False,False
1997,4,3,3.667,1.41675,1.0,False,False
1997,4,4,4.0,2.625,1.0,False,False
1997,4,5,3.667,2.20825,1.0,False,False
1997,4,6,3.333,2.208375,1.0,False,False
1997,4,7,3.0,2.124875,1.0,False,False
